Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Sales for Margin Target ($),Achieved Margin ($),Sales (Year 1),Margin (Year 1),Sales (Year 2),Margin (Year 2),Sales (Year 3),Margin (Year 3),Sales (Year 4),Margin (Year 4),Sales (Year 5),Margin (Year 5)
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Mascara,2639640.7185473014,17.73647029938014,2.6679428211651786,3.3559002391079797,3009190.419143923,0.038351736443163885,3009190.419143923,533724.1649432547,3009190.419143923,533724.1649432547,3167568.8622567616,561814.910466584,2710064.823602337,480669.84253217734,2782367.8035125583,493493.8390895205,2856599.785584783,506659.97254240187,2932812.2344937124,520177.37090756436,3011057.987962141,534055.4057320184
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Toner,4263989.866114413,13.233644474601075,-1.2160841521929022,11.085375980210241,4860948.44737043,0.061952149166549994,4860948.44737043,643280.6356186437,4860948.44737043,643280.6356186437,5116787.839337296,677137.5111775198,4212136.161101485,557419.1243462805,4160913.0407775436,550640.438713813,4110312.83670212,543944.1876030489,4060327.973689435,537329.3685408337,4010950.9686743426,530794.9912449304
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Bronzer,2800011.3732027523,14.064694733604798,4.2179667641316385,12.60192577345209,3192012.965451137,0.040681785770463386,3192012.965451137,448946.87944778847,3192012.965451137,448946.87944778847,3360013.6478433027,472575.6625766195,2918114.9223163505,410423.9557995635,3041200.03987882,427735.50184722344,3169476.8467916665,445777.24315353093,3303164.326786187,464579.9791118093,3442490.7002546806,484175.80822355504
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Hair Dye,4233032.220573724,15.640832327365793,-2.8919724520707546,12.743954066656965,4825656.7314540455,0.06150236088501038,4825656.7314540455,754772.8780609678,4825656.7314540455,754772.8780609678,5079638.664688469,794497.766379966,4110614.094867453,642934.2582032833,3991736.2676329487,624340.776571119,3876296.3544136863,606285.0133056375,3764194.9316834197,588751.417739805,3655335.4512168914,571724.8889275938
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Face Make-Up,3519558.4123980943,15.455362490064493,2.259656808077432,13.309913786198093,4012296.590133827,0.05113619277054398,4012296.590133827,620114.9821816802,4012296.590133827,620114.9821816802,4223470.094877713,652752.6128228214,3599088.3536781096,556252.1513986462,3680415.3986907187,568821.5410078028,3763580.155812763,581674.9556849966,3848624.151031038,594818.813422014,3935589.848677123,608259.67723523
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Tools,3764172.2010568585,6.688856997937917,3.155560688123254,13.409325067441983,4291156.309204819,0.0546902232441183,4291156.309204819,287029.309080701,3726530.47904629,249262.29472797713,4517006.64126823,302136.1148217905,3882952.939266673,259725.16940477488,4005481.8757564984,267920.9547476735,4131877.287197773,276375.3630709356,4262261.18255408,285096.55537966,4396759.420855894,294092.9502044141
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Lipstick,712385.1576382054,19.42124929463074,8.583251366391256,9.839263687007273,812119.0797075542,0.010350350947305494,812119.0797075542,157723.67103926503,705261.3060618234,136970.55642883544,641146.641874385,124518.68766257766,773530.9664151553,150229.3773586537,839925.0736594436,163123.94244351142,912017.9540209806,177125.2804622054,990298.7475212201,192328.38851770203,1075298.5782991908,208836.41755310597
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Mascara,1717516.6541959613,8.731876831087657,13.841164389771908,5.175814359277719,1957968.9857833958,0.024954057419874505,1957968.9857833958,170967.4402295023,1700341.4876540017,148471.72440983096,2061019.9850351536,179965.72655737086,1955240.957724935,170729.23217951998,2225869.072899794,194360.14586688275,2533955.2703809463,221261.85316451843,2884684.184917663,251887.06999287524,3283958.065077869,286751.173427169
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Toner,3989773.835235497,10.896826973106187,-2.2149185843059205,1.1500141677350253,4548342.172168466,0.057968023269845986,4548342.172168466,495624.9766460173,4548342.172168466,495624.9766460173,4787728.602282596,521710.50173264975,3901403.5930870906,425129.19906124804,3814990.679855026,415712.93342392956,3730491.7422973774,406505.2304041596,3647864.3874112354,397501.4705097623,3567067.161164186,388697.13656655216
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Bronzer,2949158.0165686286,19.63668227823399,2.382723876184089,6.000692675902628,3362040.138888236,0.04284875975202047,3362040.138888236,660193.1401401798,3362040.138888236,660193.1401401798,3538989.619882354,694940.1475159787,3019428.3087758063,592915.5436133591,3091372.948013269,607043.0838366413,3165031.829347476,621507.2443339409,3240445.798434164,636316.0458368994,3317656.6741682584,651477.7001890456
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Hair Dye,2048412.2803224893,12.808157559572876,3.8132976684858715,13.318804774178203,2335189.9995676377,0.02976168966854823,2335189.9995676377,299094.81446001225,2335189.9995676377,299094.81446001225,2458094.736386987,314836.64680001285,2126524.3380490053,272368.58775998076,2207615.041051613,282754.8127667201,2291797.9739411776,293537.095449485,2379191.0526478835,304730.5386664014,2469916.68958733,316350.8211925318
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Face Make-Up,2774843.5627557063,12.616367572828532,-2.232568105588868,14.758353572745403,3163321.661541505,0.04031611887256532,3163321.661541505,399096.28833098314,3163321.661541505,399096.28833098314,3329812.2753068474,420101.35613787704,2712893.2903936366,342268.5893746638,2652326.1000536475,334627.21001283603,2593111.113487641,327156.4296494676,2535218.1418254348,319852.43954573025,2478617.6701839375,312711.51599548437
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Tools,1624878.0089097335,6.1004610118940406,8.262924979504175,9.335129182196217,1852360.9301570961,0.023608096629261898,1852360.9301570961,113002.55634379145,1608629.2288206362,98133.79893013468,1949853.61069168,118950.05930925415,1759140.459794406,107315.6778942113,1904496.9162713229,116183.09184985634,2061864.0676997928,125783.21356827841,2232234.34879318,136176.5861422348,2416682.198400684,147428.75529481753
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Lipstick,2368155.4429673557,11.33288350821017,10.701278420928624,3.7399769613950866,2699697.2049827855,0.03440728610032637,2699697.2049827855,305953.539315105,2699697.2049827855,305953.539315105,2841786.5315608266,322056.3571737947,2621578.350359668,297100.42052271904,2902120.748654444,328893.963712605,3212684.770079494,364089.8224791188,3556483.1121124714,403052.0880848741,3937072.271932935,446183.814212203
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Mascara,4191139.935252004,14.731206708425272,3.3793954755904885,7.412400632174161,4777899.526187284,0.060893701579836215,4777899.526187284,703842.2555235205,4777899.526187284,703842.2555235205,5029367.922302404,740886.5847616006,4332775.128599577,638270.0604052426,4479196.735262981,659839.729948626,4630566.507077255,682138.3239286585,4787051.662111633,705190.4755847725,4948825.069395213,729021.6506109794
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Toner,1654912.432337431,16.281714990454624,5.257494846105356,5.491963598497811,1886600.172864671,0.024044471278064618,1886600.172864671,307170.86315525,1886600.172864671,307170.86315525,1489421.1891036879,242503.31301730266,1741919.3681751282,283614.3468898023,1833500.6891802468,298525.35656034906,1929896.8934172043,314220.31179582706,2031361.1231237615,330740.4284939089,2138159.829477781,348129.08947596286
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Bronzer,3182225.520924276,19.936016780769847,3.7052455931310764,13.889679610900673,3627737.0938536744,0.046235032526836944,3627737.0938536744,723226.2757928809,3627737.0938536744,723226.2757928809,3818670.6251091314,761290.8166240853,3300134.7918018154,657915.425881634,3422412.8907424374,682292.8082056427,3549221.6935554217,707573.4324139326,3680729.0739463363,733790.7658366162,3817109.1257538274,760979.5158505802
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Hair Dye,2052575.7796605474,5.8209906038747885,-0.915157872631422,6.861732006587578,2339936.388813024,0.02982218177574014,2339936.388813024,136207.47732945316,2032050.0218639418,118285.44083873564,2463090.935592657,143376.2919257402,2033791.4708212581,118386.8104189123,2015179.068063131,117303.38420320638,1996736.9981741307,116229.87304780766,1978463.7023395956,115166.18621426112,1960357.6360104799,114112.23379451197
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Face Make-Up,1488357.1786755605,5.003405573273833,13.300030754950544,12.814311757233007,1696727.1836901389,0.02162456498294588,1696727.1836901389,84894.14247200455,1473473.6068888048,73723.86056779342,1786028.6144106726,89362.25523368901,1686309.1411829242,84372.88555257254,1910588.7755837957,95594.50527990393,2164697.6703370735,108308.60388217396,2452603.126243602,122713.68150876064,2778800.0963308797,139034.63888995786
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Tools,3840315.041691262,7.51721893469043,-2.592728475800279,1.9464664926133641,4377959.147528038,0.055796514011466194,4377959.147528038,329100.77399098943,4377959.147528038,329100.77399098943,4608378.050029514,346421.86735893623,3740746.1000448912,281200.07413126837,3643758.710701639,273909.3197352955,3549285.9410198242,266807.5948046476,3457262.5937394276,259889.9983185497,3367625.1619883543,253151.7563263878
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Lipstick,3758131.3494781456,18.93211941031828,3.61071641826074,2.6679694079446743,4284269.738405085,0.05460245480426539,4284269.738405085,811103.0627349813,4284269.738405085,811103.0627349813,4509757.619373774,853792.6976157698,3893826.8151335567,737183.9422720781,4034421.8592462237,763801.5639084779,4180093.391699927,791380.2723794535,4331024.710092668,819954.7698051351,4487405.730378914,849561.0113008011
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Mascara,2805767.6932944795,10.232478611879452,2.496498486999954,9.698628738179902,3198575.1703557065,0.040765420209608536,3198575.1703557065,327293.5201915344,3198575.1703557065,327293.5201915344,3366921.2319533755,344519.4949384573,2875813.6413063095,294267.0157641798,2947608.28535046,301613.3873604725,3021195.28159692,309143.16101251607,3096619.3760913005,316860.9153498573,3173926.4319635676,324771.3433074607
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Toner,3734231.5096799107,6.6590539830974125,-4.288195383870472,14.920624237600009,4257023.921035098,0.05425521044235838,4257023.921035098,283477.5209750973,3696889.1945831114,246177.84716258454,4481077.811615893,298397.3905001025,3574100.36645878,238001.27281257263,3420835.959529397,227795.31321827092,3274143.8298230763,218027.00511217173,3133742.145251323,208677.58114336053,2999361.1592362523,199729.07874159838
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Bronzer,1547277.5701199833,5.807457873626886,-1.2024934180816005,1.545409848878499,1763896.4299367808,0.022480628199400637,1763896.4299367808,102437.54210298712,1531804.7944187834,88958.91814206778,1856733.08414398,107828.99168735488,1528671.6591798377,88776.96263294225,1510289.4830941213,87709.42550050834,1492128.351465936,86654.72543182755,1474185.6062502288,85612.70806205316,1456458.6213647635,84583.22088256555
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Hair Dye,2263149.0257772724,17.036026766769865,1.8248889951544118,7.218567696297132,2579989.8893860904,0.032881632094226884,2579989.8893860904,439527.76813577063,2579989.8893860904,439527.76813577063,2715778.8309327266,462660.80856396904,2304448.983292626,392586.5456202878,2346502.6191876805,399750.8142877692,2389323.687256247,407045.8229057469,2432926.1922836034,414473.95733318955,2477324.394626816,422037.6469683439
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Face Make-Up,3540140.4810534744,12.633411051048203,12.228913720426483,13.124499450640592,4035760.1484009605,0.05143523273722575,4035760.1484009605,509854.1685818863,4035760.1484009605,509854.1685818863,4248168.577264169,536688.5985072487,3973061.2060633954,501933.153471722,4458923.433012624,563314.1257439947,5004201.332495617,632201.3241562026,5616160.795842938,709512.6786266584,6302956.253966989,796278.3719313993
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Tools,544598.1297101914,16.670694597247987,4.214672004833478,14.843767578251283,620841.8678696181,0.00791254801887576,620841.8678696181,103498.65172439392,539152.1484130895,89880.40807644735,490138.31673917227,81709.46188767941,567551.1546219335,94614.71967017723,591471.5742488933,98602.41977256787,616400.1611053093,102758.18835481069,642379.4061331633,107089.10895207495,669453.5911282732,111602.56364730366
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,2674544.341439458,19.803439180824462,10.091387224114731,4.480468384586288,3048980.549240982,0.03885885642228296,3048980.549240982,603803.0087041055,3048980.549240982,603803.0087041055,3209453.2097273497,635582.1144253742,2944442.9674147633,583100.9722660456,3241578.108849801,641943.9492849901,3568698.30798597,706724.9989691131,3928829.473105265,778043.3552247073,4325302.868611464,856558.7229719271
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Mascara,2922777.4067913094,19.88203459217874,12.150612155038473,2.3631365130770954,3331966.2437420925,0.04246547191050448,3331966.2437420925,662462.6811805215,3331966.2437420925,662462.6811805215,3507332.888149571,697329.1380847595,3277912.7536456124,651715.7475812593,3676199.2191216326,730903.2004231678,4122879.9282836556,819712.4135353505,4623835.077987331,919312.4896907359,5185659.345002192,1031014.5848058853
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Toner,3678673.985644982,10.183693788062197,-4.860354762393038,6.648733566377994,4193688.343635279,0.0534480068315598,4193688.343635279,427072.3793414744,4193688.343635279,427072.3793414744,4414408.782773978,449549.8729910256,3499877.3793907724,356416.7952748121,3329770.9225036367,339093.67459170416,3167932.2428949527,322612.5190297127,3013959.497258023,306932.4060969759,2867470.3732964452,292014.40227991395
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,1556394.8977623708,17.283039057807073,1.7466121769153098,12.585331715353439,1774290.1834491026,0.022613095222033648,1774290.1834491026,306651.2654043452,1774290.1834491026,306651.2654043452,1400755.4079861338,242093.1042665883,1583579.0805675772,273690.5910057565,1611238.0656198538,278470.9041953345,1639380.1458730653,283334.71091717645,1668013.7591268164,288283.46947948367,1697147.4905563483,293318.6636614463
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Hair Dye,502690.7247565789,9.617287250391787,-0.17669571384476157,4.269943054960554,573067.4262224999,0.00730366903829904,573067.4262224999,55113.540518244845,497663.8175090131,47861.75887110737,452421.65228092106,43510.68988282489,501802.49179203884,48259.78706526405,500915.82829707605,48174.514090009114,500030.7314985051,48089.39178844652,499147.19862804067,48004.419894342325,498265.2269222887,47919.59814193298
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Face Make-Up,806839.7889445822,7.806864056157526,6.110991397712397,5.079055019728423,919797.3593968237,0.011722696471544862,919797.3593968237,71807.32944023667,798771.3910551363,62358.9966191529,726155.8100501241,56689.99692650265,856145.6990403066,66838.13084671627,908464.6890605445,70922.60327315087,963980.8880602891,75256.67745820682,1022889.6772052451,79855.60654388202,1085398.3773873458,84735.57579036971
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Tools,2378276.5204811655,10.653003205207828,12.51809849999789,13.674185986147217,2711235.2333485284,0.03455433675559284,2711235.2333485284,288827.97630934266,2711235.2333485284,288827.97630934266,2853931.8245773986,304029.44874667656,2675991.5179173206,285073.46217482176,3010974.7719817995,320759.2389672202,3387891.559748568,360912.1964489804,3811991.1622710093,406091.5406989698,4289179.970775309,456926.4797638259
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Lipstick,2718306.37245137,9.952339254734067,-2.8639859199527273,14.34764031134933,3098869.264594562,0.03949468154340403,3098869.264594562,308409.9822731335,2691123.3087268565,267829.7214477212,3261967.646941644,324642.08660329843,2640454.460683185,262786.98579394934,2564832.2167064548,255260.80352134243,2491375.7831495707,247950.170049333,2420023.131507055,240848.91209062128,2350714.0097610937,233951.03315998655
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Mascara,771021.2520513386,9.464754163524207,0.961324023400083,5.485618005963008,878964.2273385259,0.01120228356949453,878964.2273385259,83191.8033029115,763311.0395308252,72245.51339463369,693919.1268462047,65677.73944966699,778433.2645728282,73676.79481891416,785916.5305513041,74385.06754717955,793471.7349633663,75100.14907133297,801099.5693704586,75822.10484596498,808800.7319821714,76551.00095489684
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Toner,1239290.7947258418,16.74742146385546,-2.5500427606802156,9.888693228144279,1412791.5059874596,0.01800584208366117,1412791.5059874596,236606.1479132706,1226897.8867785835,205473.76002994555,1115361.7152532577,186794.3272999505,1207688.3495311593,202256.65786586312,1176891.7802023615,197099.02660396093,1146880.5365602707,192072.91714467545,1117634.5924640652,187174.97562580035,1089134.4324480775,182401.9337100497
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Bronzer,1057307.1201761784,6.058034563894348,13.188590073717531,3.6618027284618795,1205330.1170008432,0.015361773944293989,1205330.1170008432,73019.31509693927,1046734.0489744166,63411.51047892095,1268768.544211414,76862.4369441466,1196751.0220764426,72499.59056114977,1354585.6085811295,82061.26436538342,1533236.3516944663,92883.98813184348,1735448.6089806715,105134.07657067275,1964329.8119591654,118999.77895736709
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Hair Dye,4195625.695518669,13.169463066607037,-3.442869607824608,14.376274680132944,4783013.292891282,0.0609588758644597,4783013.292891282,629897.1690782224,4783013.292891282,629897.1690782224,5034750.834622403,663049.6516612868,4051175.7735895766,533518.0972662112,3911699.074121108,515149.76484318875,3777024.375548636,497413.83015462273,3646986.3512427444,480288.5205711128,3521425.366554297,463752.81306649966
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Face Make-Up,1611325.2514635164,17.894680180289097,-1.6237998843087165,12.95520034998594,1836910.7866684084,0.023411186580858983,1836910.7866684084,328709.3104715442,1836910.7866684084,328709.3104715442,1450192.7263171647,259507.3503722718,1585160.5538944146,283659.41146350466,1559420.7186541697,279053.3502683295,1534098.846828777,274522.08228951273,1509188.1515287901,270064.3930348938,1484681.9560702646,265679.0877332341
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Tools,559529.658073823,12.67670684854221,10.388851588431136,14.087137244898967,637863.8102041581,0.00812949043701317,637863.8102041581,80860.1253125228,553934.3614930847,70220.63513982244,503576.69226644066,63836.94103620222,617658.3638443686,78298.74011005284,681825.9745876921,86433.08001569763,752659.8631789814,95412.48442183835,830852.5793303346,105324.74582525813,917168.620715615,116266.7773549365
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Lipstick,4591409.612929191,17.294373043214673,12.763826993226083,3.789075601719071,5234206.958739278,0.06670927984266659,5234206.958739278,905223.2772982722,5234206.958739278,905223.2772982722,5509691.53551503,952866.6076823919,5177449.192473825,895407.3774693289,5838289.850063366,1009695.6260140971,6583479.0658885315,1138571.4288767073,7423782.943993801,1283896.7162528327,8371341.755317797,1447771.0718870552
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Mascara,1778829.3307027793,9.334527873815878,2.5410786200339768,6.5064893853926415,2027865.4370011683,0.025844878505294246,2027865.4370011683,189291.6644603522,1761041.0373957516,164384.8665050427,2134595.196843335,199254.383642476,1824030.7825121614,170264.66182057958,1870380.8387494166,174591.22073957548,1917908.6863560902,179027.72092224518,1966644.2539368595,183576.95606253445,2016618.2306057762,188241.79084434872
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Toner,2950498.9609460398,7.398196450496621,8.824933275719786,3.345931550263091,3363568.815478485,0.04286824253427415,3363568.815478485,248843.4287167405,2920993.9713365794,216100.87230664308,3540598.7531352476,261940.4512807795,3210878.5255503333,237547.101107023,3494236.412994565,258510.47427812434,3802600.44493724,281323.85114391556,4138177.396945175,306150.49329605134,4503368.7910565045,333168.0700527149
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Bronzer,1896388.1694704639,12.550176959092312,10.928811230469545,11.352569265342181,2161882.5131963287,0.02755290852972268,2161882.5131963287,271320.0810538115,1877424.2877757591,235620.0703888363,2275665.8033645567,285600.0853198016,2103640.8527088477,264010.64959871885,2333543.790468437,292863.8751216992,2588572.3863090766,324870.4151959878,2871472.575972856,360374.8896163999,3185290.39333563,399759.5810245892
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Hair Dye,3404904.60384735,7.336598908702552,5.940906912311554,2.224251025198396,3881591.248385979,0.04947037036643928,3881591.248385979,284776.7811693795,3370855.5578088765,247306.15206814534,4085885.52461682,299765.0328098731,3607186.8168149316,264644.8286373066,3821486.4277550806,280367.1315548954,4048517.3790946305,297023.4818532898,4289036.027915398,314669.3704179003,4543843.665769355,333363.58479598456
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Face Make-Up,2198134.2955849282,11.202747954349388,-4.2037712110849235,4.835833392579605,2505873.096966818,0.03193702331480465,2505873.096966818,280726.64710904186,2176152.952629079,243788.93038416796,2637761.1547019137,295501.7337989914,2105729.7588861445,235899.59748774383,2017209.697498841,225982.91812148888,1932410.8169681712,216483.11326752807,1851176.6873645722,207382.65847512736,1773357.4547148247,198664.76598136738
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Tools,4800422.6026992025,19.304489117445343,2.0465410850507855,1.6034015252765368,5472481.76707709,0.06974606096235954,5472481.76707709,1056434.6471795775,5472481.76707709,1056434.6471795775,5760507.123239043,1112036.4707153449,4898665.223519506,945662.2949744025,4998918.419937926,965015.6623668877,5101223.3392101275,984765.1043744009,5205621.970687262,1004918.7268266662,5312157.163049807,1025484.8014425432
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Lipstick,1305927.226976817,10.883266901503102,13.955593959384597,2.976786889520589,1488757.0387535712,0.01897401281585407,1488757.0387535712,162025.40204246514,1292867.9547070488,140706.27019477237,1567112.6723721803,170553.05478154225,1488177.1281787525,161962.28882681756,1695861.0855838093,184565.0882228139,1932528.5728030975,210322.2425259698,2202224.413572588,239673.96069916626,2509557.910805217,273121.88548071694
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Mascara,3935821.2965069553,6.630238090620381,14.625151547825539,6.3426309875278895,4486836.278017929,0.05718413873161406,4486836.278017929,297487.9279689185,4486836.278017929,297487.9279689185,4722985.555808346,313145.1873357037,4511441.1257726895,299119.2879568938,5171246.227407872,342865.9371293662,5927548.825077483,393010.6000404082,6794461.823816417,450488.9958953363,7788162.162408718,516373.69425130676
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Toner,3988555.425045752,10.138866242166976,7.553377543176174,3.688225186360514,4546953.184552157,0.05795032080520812,4546953.184552157,461009.50147569494,4546953.184552157,461009.50147569494,4786266.510054902,485273.1594480999,4289826.074818293,434939.7277474285,4613852.834194933,467792.3674694543,4962354.558048211,503126.4911025843,5337179.932848605,541129.5344952974,5740317.283335296,582003.0912333588
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Bronzer,1157094.5868363315,19.07096209352197,13.35294555808867,13.424565162980354,1319087.8289934178,0.016811601034318332,1319087.8289934178,251562.73984759662,1145523.6409679682,218462.37934133393,1041385.1281526984,198602.1630375763,1311600.7970721778,250134.89082796703,1486738.1374446827,283535.26662201,1685261.4715290123,321395.5764120285,1910293.5183337252,364311.3527564319,2165373.971836524,412957.6493519346
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Hair Dye,3314450.525749671,17.12402316824417,-3.6192612617725017,5.687046586469508,3778473.5993546243,0.048156149480605724,3778473.5993546243,647026.6945594753,3778473.5993546243,647026.6945594753,3977340.630899605,681080.7311152372,3194491.9018305982,547025.5333771554,3078874.8939171834,527227.2501556316,2967442.3675832,508145.5185292405,2860042.8755078367,489754.40462367877,2756530.451644497,472028.91317930934
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Face Make-Up,1911664.061407203,14.5346798292892,2.11915546941281,3.0790949430115315,2179297.0300042112,0.02777485425793318,2179297.0300042112,316753.8458403207,2179297.0300042112,316753.8458403207,2293996.873688644,333425.10088454816,1952175.194921313,283742.41428861517,1993544.8223370083,289755.35718005634,2035791.1364747589,295895.7236796541,2078932.715689185,302166.2140917702,2122988.532039125,308569.58594441356
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Tools,3184101.839360947,17.21575881003622,2.6424698891994636,2.851762011378744,3629876.096871479,0.046262293839204584,3629876.096871479,624910.7139405505,3629876.096871479,624910.7139405505,3820922.207233136,657800.7515163689,3268240.7717075064,562652.4485884308,3354603.0500064176,577520.3701232235,3443247.4255050044,592781.1720077231,3534234.20193461,608445.2359868708,3627625.276534522,624523.2181400927
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Lipstick,1385096.8879077039,8.56224957754076,0.9979518598907244,9.999130987088328,1579010.4522147824,0.020124280709882855,1579010.4522147824,135198.81577408462,1371245.9190286268,117409.4979090735,1662116.2654892446,142314.5429200891,1398919.4880618674,119778.9779567126,1412880.031111355,120974.31449498974,1426979.8936598552,122181.57991648253,1441220.4660489005,123400.89326570295,1455603.1524949616,124632.37477516982
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Mascara,3204254.6804197356,15.441197923505587,2.2500396906302633,12.535967126319697,3652850.3356784983,0.04655509749367048,3652850.3356784983,564043.8501815551,3652850.3356784983,564043.8501815551,3845105.6165036825,593730.3686121634,3276351.6825180575,505907.94796771865,3350070.8957793466,517291.0775950455,3425448.8205986354,528930.3321570231,3502522.7786443303,540831.4745663385,3581330.931337194,553000.3974035021
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Toner,1418394.4752009213,12.03561121277231,11.018774430828607,3.5222210682566697,1616969.7017290501,0.02060806635657704,1616969.7017290501,194612.18672843254,1404210.5304489122,169005.3200536388,1702073.3702411056,204854.93339835005,1574684.1629626462,189522.86368328205,1748195.0588774818,210405.9605273897,1940824.7290260831,233590.11870692106,2154679.828015208,259328.88697994145,2392099.1379707693,287903.7520702397
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Bronzer,994384.0118335233,18.255259515319846,1.8585932551839175,10.574181748726447,1133597.7734902164,0.014447554652863206,1133597.7734902164,206941.21541052664,984440.1717151881,179712.10811966792,894945.610650171,163374.64374515263,1012865.5660080884,184901.23761608978,1031690.6171019952,188337.799547174,1050865.5493258182,191838.2331865196,1070396.865546639,195403.72564938822,1090291.1894933889,199035.4861146858
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Hair Dye,614068.7191877231,15.350703326141744,1.3220262309394109,1.7803719502241844,700038.3398740042,0.008921896647070816,700038.3398740042,107460.80872330621,607928.0319958458,93321.22862813434,552661.8472689508,84837.48057103122,622186.8687313786,95510.0603531649,630412.3423414681,96772.72840421982,638746.5588703018,98052.08925811935,647190.9559277901,99348.36359809582,655746.9901294231,100661.77502487172
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Face Make-Up,3244157.4269665265,8.612057241097599,2.7361448410376,2.1281313720111905,3698339.46674184,0.047134850491178076,3698339.46674184,318503.1118459109,3698339.46674184,318503.1118459109,3892988.912359832,335266.4335220115,3332922.273039609,287033.17395546235,3424115.8538691755,294886.81733671116,3517804.623155967,302955.34777616954,3614056.852870231,311244.6448949947,3712942.6830022046,319760.7491892948
